block,token,freq
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0010,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0011,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0012,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0013,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0014,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0014,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0014,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0014,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0014,3
CoreLang5_Block5_IO_And_Serialization (8),VARINT_U,235
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_1_USER_NAME_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_3_LENARR_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_4_TYPESPIOK_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_5_XY_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_6_USER_NAME_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_8_LENARR_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_9_TYPESPIOK_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_10_XY_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_11_USER_NAME_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_13_LENARR_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_14_TYPESPIOK_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_15_XY_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_16_USER_NAME_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_18_LENARR_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_19_TYPESPIOK_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_JSON_ESTRAZIONE_20_XY_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_1_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_2_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_3_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_4_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_5_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_6_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_7_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_8_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_9_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_10_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_11_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_12_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_13_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_14_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_15_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_16_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_17_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_18_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_19_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CSV_SOMMA_VALORE_ORDINE_20_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_1_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_2_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_3_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_4_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_5_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_6_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_7_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_8_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_9_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_10_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_11_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_12_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_13_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_14_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_15_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_16_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_17_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_18_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_19_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BIN_ENDIANNESS_20_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_1_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_2_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_3_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_4_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_5_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_6_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_7_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_8_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_9_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_10_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_11_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_12_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_13_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_14_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_STREAM_RICOMPOSIZIONE_15_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_1_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_2_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_3_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_4_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_5_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_6_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_7_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_8_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_9_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_10_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_11_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_12_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_13_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_14_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_GZIP_DECOMPRESS_15_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_1_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_2_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_3_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_4_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_5_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_6_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_7_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_8_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_9_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_CODEC_CONVERSIONE_10_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_1_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_2_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_3_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_4_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_5_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_6_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_7_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_8_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_9_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_10_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_11_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_12_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_13_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_14_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_15_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_16_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_17_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_18_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_19_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_20_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_21_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_22_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_23_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_24_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_25_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_26_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_27_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_28_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_29_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_30_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_31_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_32_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_33_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_34_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_35_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_36_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_37_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_38_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_39_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_BASE64_DECODE_40_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_1_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_2_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_3_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_4_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_5_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_6_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_7_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_8_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_9_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_10_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_11_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_12_0001,3
CoreLang5_Block5_IO_And_Serialization (8),CL5_VARINT_DECODE_13_0001,3
CoreLang5_Block11_Crypto_Interop (2),FIAT_USD,333
CoreLang5_Block11_Crypto_Interop (2),STABLE_USDT,333
CoreLang5_Block11_Crypto_Interop (2),FIAT_EUR,333
CoreLang5_Block11_Crypto_Interop (2),VALID_TAPROOT,313
CoreLang5_Block11_Crypto_Interop (2),VALID_P2WPKH,311
CoreLang5_Block11_Crypto_Interop (2),ETH_MAINNET,285
CoreLang5_Block11_Crypto_Interop (2),ETH_USDT,16
CoreLang5_Block11_Crypto_Interop (2),IMX_USDT,16
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_MILLISATS_TO_SATS_MSAT2_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_MICROXRP_TO_DROPS_MICRO3_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_ERC20_SCALE_UNITS4938268_D6_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ROUND_PRICE_TICK_P100005_T250_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ROUND_QTY_LOT_Q1006_L100_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_FEE_BASE_BPS_QTY1000007_BPS50_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_SYMBOL_CATEGORY_SOL_EUR_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_FINALITY_SAFE_IMX_CONF10_THR12_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_WS_HEARTBEAT_INTERVAL13_ELAPSED92_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ADDR_BTC_BASE58CHECK_VALID_V0_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ADDR_SOL_BASE58_LEN32_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_PAGING_OFFSET_N162_P17_K6_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_RPC_METHOD_CATEGORY_ETH_GETBLOCKBYNUMBER_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_MILLISATS_TO_SATS_MSAT20_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_MICROXRP_TO_DROPS_MICRO21_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_ERC20_SCALE_UNITS27160474_D9_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ROUND_PRICE_TICK_P100023_T1000_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ROUND_QTY_LOT_Q1024_L1_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_FEE_BASE_BPS_QTY1000025_BPS10_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_SYMBOL_CATEGORY_SOL_EUR_0002,3
CoreLang5_Block11_Crypto_Interop (2),CL5_FINALITY_SAFE_SOL_CONF28_THR32_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_WS_HEARTBEAT_INTERVAL11_ELAPSED18_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ADDR_BTC_BASE58CHECK_VALID_V0_0002,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ADDR_SOL_BASE58_LEN32_0002,3
CoreLang5_Block11_Crypto_Interop (2),CL5_PAGING_OFFSET_N288_P35_K7_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_RPC_METHOD_CATEGORY_GETBLOCKHEIGHT_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_MILLISATS_TO_SATS_MSAT38_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_MICROXRP_TO_DROPS_MICRO39_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_ERC20_SCALE_UNITS49382680_D6_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ROUND_PRICE_TICK_P100041_T10_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ROUND_QTY_LOT_Q1042_L5000_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_FEE_BASE_BPS_QTY1000043_BPS50_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_SYMBOL_CATEGORY_SOL_EUR_0003,3
CoreLang5_Block11_Crypto_Interop (2),CL5_FINALITY_SAFE_BTC_CONF46_THR6_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_WS_HEARTBEAT_INTERVAL19_ELAPSED144_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ADDR_BTC_BASE58CHECK_VALID_V0_0003,3
CoreLang5_Block11_Crypto_Interop (2),CL5_ADDR_SOL_BASE58_LEN32_0003,3
CoreLang5_Block11_Crypto_Interop (2),CL5_PAGING_OFFSET_N414_P3_K52_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_RPC_METHOD_CATEGORY_GETBLOCKHASH_0001,3
CoreLang5_Block11_Crypto_Interop (2),CL5_UNITS_MILLISATS_TO_SATS_MSAT56_0001,3
